"benchmark_log_id";"case_id";"event_index";"activity";"start_time";"end_time";"role";"resource";"text_content";"word_count";"template_id";"template_family";"slot_schema_json";"slot_values_json";"is_deviation";"deviation_type";"ground_truth_next_activity";"process_id";"regime"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"3";"Check budget";"2026-01-06 11:50:00";"2026-01-06 12:19:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00000667, in the amount of 6.464,00€, under budget record BUD.2026.00000636. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.464,00€"", ""BUDGET_ID"": ""BUD.2026.00000636"", ""PROCESS_ID"": ""PROC.2026.00000667""}";"0";"none";"Authorize expense";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"4";"Authorize expense";"2026-01-06 12:54:00";"2026-01-06 13:02:00";"Director";"Teresa Moreira";"Expense authorization is granted for process PROC.2026.00000667, corresponding to the amount of 6.464,00€. The decision is supported by the previously validated information and by the applicable legal reference Law 35/2014, allowing the financial commitment to be generated.";"41";"AUT_T2";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.464,00€"", ""LEGAL_REF"": ""Law 35/2014"", ""PROCESS_ID"": ""PROC.2026.00000667""}";"0";"none";"Commit expense";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"5";"Commit expense";"2026-01-06 13:58:00";"2026-01-06 14:27:00";"Financial Officer";"Sofia Lopes";"Commitment COM.2026.00000682 was generated for process PROC.2026.00000667, in the amount of 6.464,00€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.464,00€"", ""COMMITMENT_ID"": ""COM.2026.00000682"", ""PROCESS_ID"": ""PROC.2026.00000667""}";"0";"none";"Issue order";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"6";"Issue order";"2026-01-06 15:15:00";"2026-01-06 15:32:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00000613 was issued for process PROC.2026.00000667. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00000613"", ""PROCESS_ID"": ""PROC.2026.00000667""}";"0";"none";"Notify requester";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"7";"Notify requester";"2026-01-06 15:52:00";"2026-01-06 15:58:00";"Administrative Officer";"João Ribeiro";"Requester Diogo Almeida was notified about the outcome of process PROC.2026.00000667. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00000667"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Close";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00006";"8";"Close";"2026-01-06 16:27:00";"2026-01-06 16:57:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00000667 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00000667""}";"0";"none";"<END>";"PROC.2026.00000667";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"1";"Register request";"2026-01-06 09:04:00";"2026-01-06 09:19:00";"Administrative Officer";"João Ribeiro";"The case PROC.2026.00000879 was opened for project Digital Campus, with the initial amount recorded as 2.662,25€. The submitted information was accepted for preliminary registration, and the process was made available for formal validation before any budgetary or authorization steps are performed.";"45";"REG_T2";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT""]";"{""AMOUNT"": ""2.662,25€"", ""PROCESS_ID"": ""PROC.2026.00000879"", ""PROJECT"": ""Digital Campus""}";"0";"none";"Validate request";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"2";"Validate request";"2026-01-06 10:15:00";"2026-01-06 10:50:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00000879 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00000879""}";"0";"none";"Check budget";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"3";"Check budget";"2026-01-06 11:25:00";"2026-01-06 11:36:00";"Financial Officer";"Luís Ferreira";"Budget availability was confirmed for process PROC.2026.00000879, in the amount of 2.662,25€, under budget record BUD.2026.00000848. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""2.662,25€"", ""BUDGET_ID"": ""BUD.2026.00000848"", ""PROCESS_ID"": ""PROC.2026.00000879""}";"0";"none";"Authorize expense";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"4";"Authorize expense";"2026-01-06 12:23:00";"2026-01-06 12:34:00";"Director";"Teresa Moreira";"I authorize the expense for process PROC.2026.00000879, in the amount of 2.662,25€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""2.662,25€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00000879""}";"0";"none";"Commit expense";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"5";"Commit expense";"2026-01-06 12:51:00";"2026-01-06 13:15:00";"Financial Officer";"Luís Ferreira";"The expense associated with process PROC.2026.00000879 was committed under reference COM.2026.00000818 for project Digital Campus. This step records the authorized amount in the financial workflow and enables the procurement activity to continue with the issuing of the order.";"42";"COM_T2";"COM";"[""COMMITMENT_ID"", ""PROCESS_ID"", ""PROJECT""]";"{""COMMITMENT_ID"": ""COM.2026.00000818"", ""PROCESS_ID"": ""PROC.2026.00000879"", ""PROJECT"": ""Digital Campus""}";"0";"none";"Issue order";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"6";"Issue order";"2026-01-06 13:34:00";"2026-01-06 13:51:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00000881 was issued for process PROC.2026.00000879. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00000881"", ""PROCESS_ID"": ""PROC.2026.00000879""}";"0";"none";"Notify requester";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"7";"Notify requester";"2026-01-06 14:58:00";"2026-01-06 15:03:00";"Administrative Officer";"João Ribeiro";"Requester Diogo Almeida was notified about the outcome of process PROC.2026.00000879. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00000879"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Close";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00008";"8";"Close";"2026-01-06 15:57:00";"2026-01-06 16:08:00";"Administrative Officer";"João Ribeiro";"Process PROC.2026.00000879 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00000879""}";"0";"none";"<END>";"PROC.2026.00000879";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"1";"Register request";"2026-01-06 09:15:00";"2026-01-06 09:33:00";"Administrative Officer";"João Ribeiro";"Request PROC.2026.00000952 was registered by Diogo Almeida for project Student Portal, with an estimated amount of 3.282,00€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""3.282,00€"", ""PROCESS_ID"": ""PROC.2026.00000952"", ""PROJECT"": ""Student Portal"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Validate request";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"2";"Validate request";"2026-01-06 09:44:00";"2026-01-06 09:50:00";"Case Manager";"Carla Almeida";"The request PROC.2026.00000952 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"Check budget";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"3";"Check budget";"2026-01-06 10:05:00";"2026-01-06 10:26:00";"Financial Officer";"Luís Ferreira";"Budget availability was confirmed for process PROC.2026.00000952, in the amount of 3.282,00€, under budget record BUD.2026.00000979. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.282,00€"", ""BUDGET_ID"": ""BUD.2026.00000979"", ""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"Authorize expense";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"4";"Authorize expense";"2026-01-06 10:44:00";"2026-01-06 10:51:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00000952, in the amount of 3.282,00€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.282,00€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"Commit expense";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"5";"Commit expense";"2026-01-06 11:43:00";"2026-01-06 12:07:00";"Financial Officer";"Luís Ferreira";"Commitment COM.2026.00000987 was generated for process PROC.2026.00000952, in the amount of 3.282,00€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""3.282,00€"", ""COMMITMENT_ID"": ""COM.2026.00000987"", ""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"Issue order";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"6";"Issue order";"2026-01-06 13:13:00";"2026-01-06 13:22:00";"Procurement Officer";"Beatriz Correia";"Order ORD.2026.00000987 was issued for process PROC.2026.00000952. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00000987"", ""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"Notify requester";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"7";"Notify requester";"2026-01-06 13:41:00";"2026-01-06 13:53:00";"Administrative Officer";"Ana Silva";"Requester Diogo Almeida was notified about the outcome of process PROC.2026.00000952. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00000952"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Close";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00009";"8";"Close";"2026-01-06 14:47:00";"2026-01-06 15:15:00";"Administrative Officer";"Ana Silva";"Administrative closure was recorded for process PROC.2026.00000952. The case has completed the prescribed sequence of validation, budget verification, authorization, commitment, order issuing, and notification, and it is now considered finalized for operational and reporting purposes.";"37";"CLO_T2";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00000952""}";"0";"none";"<END>";"PROC.2026.00000952";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00011";"1";"Register request";"2026-01-07 09:19:00";"2026-01-07 09:42:00";"Administrative Officer";"João Ribeiro";"Request PROC.2026.00001125 was registered by Clara Reis for project Digital Campus, with an estimated amount of 6.161,75€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""6.161,75€"", ""PROCESS_ID"": ""PROC.2026.00001125"", ""PROJECT"": ""Digital Campus"", ""REQUESTER"": ""Clara Reis""}";"0";"none";"Validate request";"PROC.2026.00001125";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00011";"2";"Validate request";"2026-01-07 09:55:00";"2026-01-07 10:05:00";"Case Manager";"Carla Almeida";"The request PROC.2026.00001125 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00001125""}";"0";"none";"Check budget";"PROC.2026.00001125";"controlled_reference_prescribed"
